Date;Time;Waterlevel Feedback 1 [cm];Waterlevel Setpoint [cm];Penstock Pressure [mWC];Active Power [kW];Active Power Setpoint [kW] / Control Mode [-1=OFF/0=WLC/>0=POW];Voltage Grid [KV];Reactive Power Grid [Kvar];U1 Spear Opening [%];U1 Reactive Power Generator [Kvar];U1 Voltage Generator [KV];U1 Active Power Generator [kW];U1 Operation Mode [0=Off/1=Manual/2=Automatic];U1 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc];U2 Spear Opening [%];U2 Reactive Power Generator [Kvar];U2 Voltage Generator [KV];U2 Active Power Generator [kW];U2 Operation Mode [0=Off/1=Manual/2=Automatic];U2 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc]
01.12.2024;18:05;435;435;869,4;5922;0;33327;-14;45,8;42;6705;2886;2;8;47,8;47;6704;3036;2;9
01.12.2024;18:10;435;435;869,4;5918;0;33360;-11;45,9;42;6708;2880;2;8;47,9;49;6706;3038;2;9
01.12.2024;18:15;435;435;870,4;5935;0;33332;-17;45,8;42;6700;2890;2;8;47,9;45;6699;3044;2;9
01.12.2024;18:20;435;435;869,4;5900;0;33592;-1;45,8;36;6752;2872;2;8;47,8;62;6753;3028;2;9
01.12.2024;18:25;435;435;869,4;5939;0;33609;-4;45,9;38;6755;2886;2;8;47,9;61;6758;3044;2;9
01.12.2024;18:30;435;435;869,4;5933;0;33621;-4;45,9;38;6760;2886;2;8;47,9;59;6758;3046;2;9
01.12.2024;18:35;435;435;869,4;5831;0;33634;-4;44,4;35;6762;2793;2;8;47,9;57;6761;3038;2;9
01.12.2024;18:40;435;435;870,4;5848;0;33650;-8;44,4;38;6762;2791;2;8;47,9;57;6761;3056;2;9
01.12.2024;18:45;436;435;869,4;5835;0;33665;-3;44,3;36;6765;2789;2;8;47,9;59;6769;3046;2;9
01.12.2024;18:50;435;435;869,4;5918;0;33668;-11;45,9;35;6765;2880;2;8;47,9;59;6764;3044;2;9
01.12.2024;18:55;435;435;870,4;5922;0;33708;-10;45,8;35;6775;2886;2;8;47,9;61;6777;3036;2;9
01.12.2024;19:00;435;435;869,4;5910;0;33791;-3;45,8;38;6794;2880;2;8;47,9;62;6795;3030;2;9
01.12.2024;19:05;435;435;869,4;5823;0;33689;1;44,4;38;6773;2783;2;8;47,8;61;6771;3036;2;9
01.12.2024;19:10;435;435;870,4;5831;0;33662;0;44,4;40;6770;2791;2;8;47,9;59;6769;3040;2;9
01.12.2024;19:15;436;435;869,4;5906;0;33653;2;45,8;38;6765;2878;2;8;47,9;62;6764;3028;2;9
01.12.2024;19:20;435;435;869,4;5910;0;33689;5;45,8;40;6773;2880;2;8;47,9;68;6771;3030;2;9
01.12.2024;19:25;435;435;869,4;5924;0;33696;3;45,8;42;6775;2878;2;8;47,9;62;6774;3046;2;9
01.12.2024;19:30;435;435;870,4;5841;0;33718;9;44,3;40;6775;2813;2;8;47,9;68;6779;3044;2;9
01.12.2024;19:35;435;435;870,4;5829;0;33673;8;44,4;40;6773;2769;2;8;47,8;64;6769;3060;2;9
01.12.2024;19:40;435;435;870,4;5837;0;33714;9;44,3;42;6778;2791;2;8;47,9;62;6779;3046;2;9
01.12.2024;19:45;435;435;870,4;5835;0;33774;4;44,4;40;6791;2799;2;8;47,9;62;6787;3036;2;9
01.12.2024;19:50;435;435;870,4;5837;0;33762;5;44,4;38;6786;2799;2;8;47,9;61;6790;3038;2;9
01.12.2024;19:55;436;435;870,4;5904;0;33789;-32;45,8;42;6791;2878;2;8;47,9;33;6792;3026;2;9
01.12.2024;20:00;435;435;870,4;5898;0;33794;-32;45,9;38;6794;2868;2;8;47,8;31;6790;3038;2;9
01.12.2024;20:05;435;435;870,4;5912;0;33806;-35;45,9;38;6796;2880;2;8;47,9;26;6795;3036;2;9
01.12.2024;20:10;435;435;870,4;5886;0;33654;-44;44,4;14;6762;2821;2;8;47,8;43;6764;3065;2;9
01.12.2024;20:15;435;435;870,4;5752;0;33586;-16;42,9;31;6755;2704;2;8;47,8;40;6751;3048;2;9
01.12.2024;20:20;435;435;870,4;5724;0;33640;-20;42,9;31;6762;2696;2;8;47,9;45;6761;3028;2;9
01.12.2024;20:25;436;435;870,4;5825;0;33764;-359;44,3;-113;6775;2809;2;8;47,8;-146;6771;3016;2;9
01.12.2024;20:30;435;435;870,4;5929;0;33680;-360;45,8;-113;6762;2896;2;8;47,9;-148;6758;3032;2;9
01.12.2024;20:35;436;435;869,4;5906;0;33660;-232;45,8;-45;6760;2868;2;8;47,9;-80;6756;3038;2;9
01.12.2024;20:40;436;435;869,4;5904;0;33743;-238;45,8;-56;6775;2880;2;8;47,9;-76;6771;3024;2;9
01.12.2024;20:45;435;435;869,4;5910;0;33785;-224;45,8;-45;6788;2868;2;8;47,8;-71;6782;3042;2;9
01.12.2024;20:50;435;435;870,4;5902;0;33668;-227;45,8;-49;6762;2866;2;8;47,9;-75;6758;3036;2;9
01.12.2024;20:55;435;435;870,4;5908;0;33639;-114;45,9;31;6762;2886;2;8;47,8;-40;6758;3022;2;9
01.12.2024;21:00;435;435;869,4;5908;0;33600;-29;45,8;40;6752;2852;2;8;47,9;33;6758;3056;2;9
01.12.2024;21:05;435;435;869,4;5892;0;33619;-36;45,8;35;6760;2870;2;8;47,9;38;6758;3022;2;9
01.12.2024;21:10;435;435;870,4;5910;0;33637;-30;45,9;36;6765;2880;2;8;47,8;35;6764;3030;2;9
01.12.2024;21:15;435;435;869,4;5999;0;33663;-35;47,4;31;6768;2963;2;8;47,9;38;6769;3042;2;9
01.12.2024;21:20;435;435;869,4;6040;0;33778;-42;47,4;42;6791;2990;2;8;47,9;9;6784;3050;2;9
01.12.2024;21:25;435;435;870,4;5894;0;33540;-22;45,9;40;6742;2872;2;8;47,8;38;6738;3022;2;9
01.12.2024;21:30;439;435;860,2;8831;0;33590;-122;79,4;76;6760;4440;2;8;77,7;95;6761;4391;2;9
01.12.2024;21:35;434;435;863,9;7837;0;33587;9;64,9;116;6762;3826;2;8;67,8;109;6761;4010;2;9
01.12.2024;21:40;432;435;868,5;6522;0;33511;28;47,5;73;6742;2998;2;9;56,5;83;6738;3524;2;8
01.12.2024;21:45;434;435;870,4;5801;0;33502;18;47,5;52;6739;2963;2;9;44,2;54;6732;2838;2;8
01.12.2024;21:50;435;435;871,3;5718;0;33645;19;41,6;56;6762;2651;2;8;47,9;54;6761;3067;2;9
01.12.2024;21:55;435;435;870,4;5641;0;33600;21;41,6;54;6755;2635;2;8;47,9;59;6751;3006;2;9
01.12.2024;22:00;436;435;870,4;5898;0;33798;22;44,6;57;6796;2830;2;8;47,9;59;6792;3069;2;9
01.12.2024;22:05;436;435;870,4;5953;0;33721;12;46,1;57;6781;2909;2;8;47,9;56;6782;3044;2;9
01.12.2024;22:10;435;435;871,3;5951;0;33728;16;46,1;59;6781;2911;2;8;47,9;54;6782;3040;2;9
01.12.2024;22:15;435;435;870,4;5941;0;33764;-57;46,1;24;6786;2888;2;8;47,8;19;6784;3052;2;9
01.12.2024;22:20;435;435;870,4;5924;0;33786;-94;46,1;-9;6786;2902;2;8;47,9;24;6784;3022;2;9
01.12.2024;22:25;435;435;871,3;5912;0;33759;-91;46,1;-10;6786;2880;2;8;47,9;23;6784;3032;2;9
01.12.2024;22:30;435;435;871,3;5864;0;33801;-90;44,7;-16;6794;2817;2;8;47,9;24;6792;3046;2;9
01.12.2024;22:35;435;435;871,3;5845;0;33791;-90;44,6;-12;6788;2799;2;8;47,9;24;6792;3012;2;9
01.12.2024;22:40;435;435;870,4;5809;0;33808;-88;44,6;-9;6788;2801;2;8;47,9;28;6792;3008;2;9
01.12.2024;22:45;435;435;870,4;5848;0;33784;-85;44,6;-10;6788;2807;2;8;47,9;23;6792;3048;2;9
01.12.2024;22:50;435;435;871,3;5746;0;33792;-82;43,1;-12;6788;2720;2;8;47,9;26;6790;3026;2;9
01.12.2024;22:55;435;435;871,3;5740;0;33784;-80;43,1;-14;6786;2720;2;8;47,9;24;6790;3020;2;9
01.12.2024;23:00;435;435;870,4;5752;0;33786;-259;43,1;-80;6783;2722;2;8;47,9;-83;6782;3030;2;9
01.12.2024;23:05;436;435;871,3;5862;0;33759;-262;44,6;-82;6775;2815;2;8;47,9;-83;6774;3046;2;9
01.12.2024;23:10;435;435;871,3;5904;0;33737;-267;46,1;-83;6770;2884;2;8;47,9;-83;6774;3020;2;9
01.12.2024;23:15;435;435;870,4;5947;0;33771;-269;46,1;-83;6778;2907;2;8;47,9;-82;6777;3040;2;9
01.12.2024;23:20;435;435;871,3;5933;0;33712;-258;46,1;-78;6773;2892;2;8;47,8;-82;6771;3040;2;9
01.12.2024;23:25;435;435;870,4;5931;0;33687;-201;46,1;-19;6773;2898;2;8;47,9;-82;6764;3032;2;9
01.12.2024;23:30;435;435;871,3;5843;0;33736;-200;44,6;-21;6775;2803;2;8;47,9;-83;6771;3040;2;9
01.12.2024;23:35;435;435;870,4;5833;0;33793;-332;44,6;-122;6783;2811;2;8;47,8;-111;6782;3022;2;9
01.12.2024;23:40;436;435;870,4;5837;0;33733;-337;44,6;-123;6770;2793;2;8;47,9;-116;6764;3044;2;9
01.12.2024;23:45;435;435;871,3;5852;0;33726;-336;44,6;-122;6770;2815;2;8;47,9;-113;6766;3036;2;9
01.12.2024;23:50;435;435;870,4;5841;0;33691;-144;44,6;-28;6770;2811;2;8;47,8;-19;6771;3030;2;9
01.12.2024;23:55;435;435;870,4;5848;0;33711;-145;44,6;-28;6773;2805;2;8;47,9;-17;6774;3040;2;9
02.12.2024;00:00;436;435;870,4;5843;0;33762;-210;44,6;-28;6786;2819;2;8;47,8;-87;6782;3024;2;9
02.12.2024;00:05;435;435;871,3;5864;0;33648;-156;44,6;-26;6760;2826;2;8;47,9;-26;6758;3038;2;9
02.12.2024;00:10;435;435;870,4;5922;0;33624;-159;46,0;-28;6757;2890;2;8;47,9;-31;6751;3030;2;9
02.12.2024;00:15;435;435;871,3;5943;0;33806;-233;46,1;-38;6794;2905;2;8;47,9;-97;6790;3038;2;9
02.12.2024;00:20;435;435;871,3;5920;0;33726;-302;46,1;-106;6768;2884;2;8;47,9;-95;6769;3036;2;9
02.12.2024;00:25;435;435;870,4;5862;0;33669;-212;44,6;-49;6760;2819;2;8;47,8;-64;6761;3042;2;9
02.12.2024;00:30;435;435;871,3;5734;0;33694;-152;43,1;-19;6768;2714;2;8;47,8;-31;6769;3020;2;9
02.12.2024;00:35;435;435;870,4;5760;0;33675;-149;43,1;-23;6765;2728;2;8;47,9;-31;6764;3032;2;9
02.12.2024;00:40;435;435;871,3;5841;0;33739;-149;44,6;-19;6778;2815;2;8;47,8;-31;6777;3026;2;9
02.12.2024;00:45;436;435;870,4;5848;0;33742;-150;44,6;-16;6781;2811;2;8;47,9;-28;6779;3036;2;9
02.12.2024;00:50;435;435;870,4;5937;0;33736;-161;46,1;-23;6778;2915;2;8;47,9;-33;6771;3022;2;9
02.12.2024;00:55;435;435;870,4;5963;0;33643;-160;46,1;-21;6760;2894;2;8;47,9;-28;6758;3069;2;9
02.12.2024;01:00;435;435;869,4;5941;0;33661;-92;46,1;19;6765;2905;2;8;47,9;-5;6764;3034;2;9
02.12.2024;01:05;435;435;871,3;5852;0;33615;-97;44,6;19;6755;2807;2;8;47,8;-10;6753;3044;2;9
02.12.2024;01:10;435;435;870,4;5673;0;33623;-27;41,6;26;6760;2629;2;8;47,9;35;6761;3044;2;9
02.12.2024;01:15;435;435;871,3;5566;0;33691;-18;40,2;36;6773;2522;2;8;47,8;35;6771;3044;2;9
02.12.2024;01:20;436;435;870,4;5744;0;33692;-20;43,1;36;6775;2706;2;8;47,9;40;6769;3038;2;9
02.12.2024;01:25;436;435;870,4;5845;0;33756;-26;44,6;38;6788;2813;2;8;47,9;36;6790;3032;2;9
02.12.2024;01:30;436;435;870,4;5862;0;33798;-28;44,6;36;6794;2815;2;8;47,9;36;6792;3046;2;9
02.12.2024;01:35;435;435;871,3;5839;0;33733;-88;44,6;3;6783;2797;2;8;47,9;7;6779;3042;2;9
02.12.2024;01:40;436;435;870,4;5848;0;33758;-98;44,6;0;6786;2787;2;8;47,8;2;6782;3050;2;9
02.12.2024;01:45;435;435;870,4;5825;0;33774;-96;44,6;0;6788;2789;2;8;47,9;0;6784;3036;2;9
02.12.2024;01:50;435;435;870,4;5916;0;33813;-138;46,3;-42;6794;2894;2;8;47,9;5;6792;3022;2;9
02.12.2024;01:55;435;435;870,4;5927;0;33799;-130;46,4;-30;6786;2905;2;8;47,9;9;6792;3022;2;9
02.12.2024;02:00;435;435;871,3;5789;0;33810;-124;43,3;-30;6791;2747;2;8;47,9;3;6792;3042;2;9
02.12.2024;02:05;435;435;871,3;5760;0;33771;-267;43,4;-104;6783;2728;2;8;47,9;-69;6782;3032;2;9
02.12.2024;02:10;436;435;871,3;5803;0;33768;-271;43,3;-106;6775;2749;2;8;47,9;-71;6779;3054;2;9
02.12.2024;02:15;435;435;870,4;5870;0;33863;-339;44,8;-101;6796;2830;2;8;47,9;-141;6792;3040;2;9
02.12.2024;02:20;435;435;871,3;5854;0;33777;-339;44,8;-101;6783;2821;2;8;47,8;-135;6774;3032;2;9
02.12.2024;02:25;436;435;871,3;5870;0;33846;-334;44,8;-101;6796;2821;2;8;47,9;-135;6790;3048;2;9
02.12.2024;02:30;436;435;870,4;5872;0;33765;-337;44,8;-102;6778;2836;2;8;47,9;-139;6771;3036;2;9
02.12.2024;02:35;435;435;871,3;5829;0;33711;-335;44,8;-101;6770;2813;2;8;47,8;-135;6764;3016;2;9
02.12.2024;02:40;435;435;871,3;5831;0;33751;-335;44,9;-101;6775;2809;2;8;47,9;-134;6771;3022;2;9
02.12.2024;02:45;435;435;871,3;5854;0;33635;-214;44,9;-40;6760;2823;2;8;47,8;-71;6751;3030;2;9
02.12.2024;02:50;435;435;871,3;5843;0;33704;-223;44,9;-45;6773;2830;2;8;47,8;-76;6769;3014;2;9
02.12.2024;02:55;435;435;871,3;5872;0;33678;-139;44,9;-21;6768;2832;2;8;47,9;-16;6769;3040;2;9
02.12.2024;03:00;435;435;871,3;5845;0;33716;-139;44,9;-17;6773;2813;2;8;47,8;-17;6771;3032;2;9
02.12.2024;03:05;435;435;871,3;5858;0;33753;-143;44,8;-23;6783;2830;2;8;47,8;-19;6779;3028;2;9
02.12.2024;03:10;435;435;871,3;5856;0;33716;-141;44,9;-21;6773;2830;2;8;47,9;-17;6774;3026;2;9
02.12.2024;03:15;435;435;870,4;5841;0;33720;-139;44,8;-21;6775;2811;2;8;47,8;-17;6774;3030;2;9
02.12.2024;03:20;435;435;871,3;5850;0;33662;-139;44,8;-21;6765;2826;2;8;47,8;-19;6764;3024;2;9
02.12.2024;03:25;435;435;870,4;5864;0;33621;-16;44,8;26;6755;2823;2;8;47,9;56;6758;3040;2;9
02.12.2024;03:30;435;435;870,4;5845;0;33807;-13;44,8;24;6796;2807;2;8;47,8;57;6795;3038;2;9
02.12.2024;03:35;435;435;870,4;5841;0;33667;-121;44,8;19;6765;2821;2;8;47,9;-38;6758;3020;2;9
02.12.2024;03:40;435;435;870,4;5858;0;33683;-62;44,8;36;6768;2823;2;8;47,9;14;6774;3034;2;9
02.12.2024;03:45;435;435;871,3;5777;0;33632;-29;43,4;38;6762;2738;2;8;47,8;26;6764;3038;2;9
02.12.2024;03:50;435;435;871,3;5758;0;33609;-32;43,3;38;6755;2730;2;8;47,8;31;6753;3028;2;9
02.12.2024;03:55;435;435;871,3;5779;0;33620;-28;43,4;38;6757;2740;2;8;47,8;33;6753;3038;2;9
02.12.2024;04:00;435;435;871,3;5783;0;33641;-18;43,4;38;6765;2745;2;8;47,9;42;6764;3038;2;9
02.12.2024;04:05;436;435;871,3;5773;0;33682;-25;43,3;36;6770;2736;2;8;47,9;38;6769;3036;2;9
02.12.2024;04:10;435;435;871,3;5868;0;33739;-129;44,8;-68;6775;2823;2;8;47,9;40;6779;3044;2;9
02.12.2024;04:15;435;435;871,3;5868;0;33718;-128;44,9;-66;6773;2828;2;8;47,8;40;6779;3040;2;9
02.12.2024;04:20;435;435;871,3;5858;0;33692;-130;44,9;-69;6765;2817;2;8;47,8;40;6771;3040;2;9
02.12.2024;04:25;435;435;871,3;5779;0;33658;-87;43,4;-30;6762;2740;2;8;47,8;40;6769;3036;2;9
02.12.2024;04:30;435;435;871,3;5740;0;33653;-85;43,4;-21;6762;2722;2;8;47,9;45;6769;3018;2;9
02.12.2024;04:35;435;435;871,3;5671;0;33653;-65;41,8;-19;6762;2641;2;8;47,8;40;6764;3030;2;9
02.12.2024;04:40;435;435;872,2;5688;0;33637;-45;41,8;7;6760;2653;2;8;47,9;40;6761;3034;2;9
02.12.2024;04:45;435;435;872,2;5764;0;33673;-51;43,3;2;6770;2738;2;8;47,9;38;6771;3026;2;9
02.12.2024;04:50;435;435;871,3;5758;0;33686;-48;43,3;3;6768;2728;2;8;47,8;40;6774;3030;2;9
02.12.2024;04:55;435;435;871,3;5748;0;33617;-134;43,3;7;6755;2728;2;8;47,9;-35;6751;3020;2;9
02.12.2024;05:00;435;435;871,3;5556;0;33515;-22;40,4;21;6736;2542;2;8;47,8;47;6738;3014;2;9
02.12.2024;05:05;435;435;872,2;5489;0;33447;-23;38,8;24;6721;2457;2;8;47,9;42;6727;3032;2;9
02.12.2024;05:10;436;435;871,3;5578;0;33417;-22;40,3;24;6713;2548;2;8;47,9;45;6719;3030;2;9
02.12.2024;05:15;435;435;871,3;5673;0;33342;-23;41,8;26;6700;2643;2;8;47,9;45;6704;3030;2;9
02.12.2024;05:20;435;435;872,2;5596;0;33323;-19;40,4;28;6700;2572;2;8;47,8;45;6699;3024;2;9
02.12.2024;05:25;435;435;872,2;5414;0;33301;-13;37,4;26;6689;2362;2;8;47,8;42;6696;3052;2;9
02.12.2024;05:30;436;435;872,2;5420;0;33263;-11;37,4;30;6684;2372;2;8;47,9;43;6686;3048;2;9
02.12.2024;05:35;437;435;869,4;5544;0;33480;-20;40,0;16;6729;2520;2;8;47,9;45;6730;3024;2;9
02.12.2024;05:40;436;435;871,3;5598;0;33462;-23;40,3;23;6729;2552;2;8;47,9;42;6727;3046;2;9
02.12.2024;05:45;435;435;871,3;5696;0;33382;-25;41,8;26;6710;2651;2;8;47,9;42;6714;3044;2;9
02.12.2024;05:50;435;435;872,2;5681;0;33052;-24;41,8;26;6643;2645;2;8;47,9;42;6644;3036;2;9
02.12.2024;05:55;435;435;871,3;5653;0;33166;-18;41,8;26;6669;2627;2;8;47,8;47;6673;3026;2;9
02.12.2024;06:00;435;435;871,3;5677;0;33066;-29;41,8;23;6645;2645;2;8;47,9;40;6644;3032;2;9
02.12.2024;06:05;436;435;871,3;5584;0;33164;-17;40,4;33;6669;2550;2;8;47,8;42;6670;3034;2;9
02.12.2024;06:10;436;435;872,2;5667;0;33066;-24;41,8;30;6650;2635;2;8;47,9;40;6649;3032;2;9
02.12.2024;06:15;436;435;871,3;5704;0;33320;2;41,8;42;6705;2653;2;8;47,9;52;6704;3050;2;9
02.12.2024;06:20;435;435;871,3;5692;0;33273;-2;41,8;42;6692;2643;2;8;47,9;49;6693;3048;2;9
02.12.2024;06:25;435;435;872,2;5679;0;33167;1;41,8;40;6671;2635;2;8;47,8;49;6673;3044;2;9
02.12.2024;06:30;435;435;871,3;5690;0;33154;1;41,8;40;6666;2659;2;8;47,8;54;6665;3030;2;9
02.12.2024;06:35;435;435;872,2;5576;0;33239;10;40,1;43;6687;2536;2;8;47,8;52;6686;3040;2;9
02.12.2024;06:40;435;435;872,2;5509;0;33163;4;38,6;38;6669;2457;2;8;47,8;52;6670;3052;2;9
02.12.2024;06:45;435;435;872,2;5505;0;32967;6;38,6;40;6627;2467;2;8;47,9;52;6633;3038;2;9
02.12.2024;06:50;435;435;870,4;5400;0;33199;15;37,3;40;6676;2364;2;8;47,8;52;6675;3036;2;9
02.12.2024;06:55;437;435;871,3;6001;0;33207;-12;47,4;42;6682;2965;2;8;47,9;49;6680;3036;2;9
02.12.2024;07:00;441;435;863,9;8053;0;33309;-28;68,1;134;6713;3986;2;9;69,7;78;6706;4067;2;8
02.12.2024;07:05;449;435;854,6;10194;0;33284;-19;100,0;215;6718;5137;2;8;100,0;207;6717;5058;2;9
02.12.2024;07:10;437;435;857,4;9864;0;33273;-11;92,1;203;6710;4851;2;8;97,6;205;6712;5013;2;9
02.12.2024;07:15;432;435;863,9;8296;0;33336;26;67,6;141;6718;3984;2;9;74,9;142;6717;4312;2;8
02.12.2024;07:20;432;435;867,6;6526;0;33235;34;48,4;87;6689;2990;2;8;57,8;90;6691;3536;2;9
02.12.2024;07:25;433;435;871,3;5440;0;33172;24;37,9;50;6674;2414;2;8;47,9;62;6675;3036;2;9
02.12.2024;07:30;434;435;872,2;5367;0;33166;21;37,5;47;6674;2386;2;9;46,7;56;6673;2981;2;8
02.12.2024;07:35;436;435;872,2;5527;0;33274;12;38,8;47;6692;2479;2;8;47,8;56;6693;3048;2;9
02.12.2024;07:40;436;435;870,4;5704;0;33248;6;42,1;47;6689;2653;2;8;47,8;54;6691;3050;2;9
02.12.2024;07:45;436;435;871,3;5700;0;33249;5;42,1;43;6689;2666;2;8;47,8;52;6693;3038;2;9
02.12.2024;07:50;436;435;871,3;5708;0;33229;6;42,1;43;6684;2661;2;8;47,9;52;6683;3046;2;9
02.12.2024;07:55;435;435;871,3;5698;0;33199;5;42,1;43;6676;2661;2;8;47,8;52;6680;3036;2;9
02.12.2024;08:00;436;435;872,2;5700;0;33174;4;42,1;43;6674;2659;2;8;47,9;52;6675;3040;2;9
02.12.2024;08:05;436;435;871,3;5694;0;33161;2;42,1;43;6669;2672;2;8;47,9;54;6670;3022;2;9
02.12.2024;08:10;435;435;871,3;5779;0;33150;-7;43,6;42;6663;2753;2;8;47,8;52;6665;3026;2;9
02.12.2024;08:15;435;435;871,3;5795;0;33128;-3;43,6;43;6663;2759;2;8;47,8;52;6662;3036;2;9
02.12.2024;08:20;435;435;872,2;5625;0;33063;-3;40,6;38;6653;2568;2;8;47,9;47;6649;3056;2;9
02.12.2024;08:25;435;435;872,2;5623;0;33054;-5;40,6;42;6648;2582;2;8;47,9;47;6649;3040;2;9
02.12.2024;08:30;435;435;872,2;5615;0;33048;-8;40,6;38;6645;2584;2;8;47,8;45;6644;3030;2;9
02.12.2024;08:35;435;435;872,2;5621;0;33024;-4;40,6;42;6640;2587;2;8;47,8;45;6641;3034;2;9
02.12.2024;08:40;435;435;872,2;5621;0;32979;-9;40,6;36;6632;2578;2;8;47,9;45;6631;3042;2;9
02.12.2024;08:45;435;435;872,2;5617;0;32982;-9;40,6;40;6632;2576;2;8;47,8;42;6633;3040;2;9
02.12.2024;08:50;436;435;871,3;5627;0;33015;-11;40,6;38;6640;2589;2;8;47,8;42;6641;3038;2;9
02.12.2024;08:55;435;435;872,2;5688;0;33076;-10;42,1;42;6648;2657;2;8;47,8;45;6649;3030;2;9
02.12.2024;09:00;435;435;871,3;5685;0;33080;-14;42,1;38;6653;2651;2;8;47,9;47;6652;3034;2;9
02.12.2024;09:05;435;435;871,3;5688;0;33140;-6;42,1;42;6663;2651;2;8;47,8;49;6662;3036;2;9
02.12.2024;09:10;435;435;872,2;5688;0;33137;-11;42,1;36;6663;2663;2;8;47,8;47;6662;3024;2;9
02.12.2024;09:15;435;435;871,3;5706;0;33292;-5;42,1;42;6692;2670;2;8;47,8;47;6693;3030;2;9
02.12.2024;09:20;435;435;871,3;5615;0;33331;-4;40,6;38;6700;2574;2;8;47,8;45;6699;3040;2;9
02.12.2024;09:25;435;435;871,3;5600;0;33298;-8;40,6;38;6697;2568;2;8;47,8;42;6696;3032;2;9
02.12.2024;09:30;436;435;871,3;5627;0;33289;-6;40,6;40;6692;2580;2;8;47,8;40;6693;3046;2;9
02.12.2024;09:35;435;435;871,3;5718;0;33214;-11;42,4;38;6676;2678;2;8;47,8;45;6675;3040;2;9
02.12.2024;09:40;435;435;872,2;5722;0;33214;-16;42,4;38;6676;2674;2;8;47,8;47;6680;3032;2;9
02.12.2024;09:45;435;435;871,3;5611;0;33208;-10;40,8;38;6676;2582;2;8;47,8;42;6680;3040;2;9
02.12.2024;09:50;435;435;871,3;5558;0;32788;-12;39,4;35;6596;2510;2;8;47,8;42;6594;3048;2;9
02.12.2024;09:55;435;435;871,3;5536;0;33034;-7;39,4;40;6643;2495;2;8;47,8;45;6641;3040;2;9
02.12.2024;10:00;435;435;871,3;5434;0;33612;1;37,8;40;6757;2402;2;8;47,8;40;6758;3032;2;9
02.12.2024;10:05;435;435;872,2;5260;0;33545;12;37,5;42;6744;2380;2;9;45,0;45;6745;2870;2;8
02.12.2024;10:10;435;435;872,2;5244;0;33512;15;37,5;42;6734;2382;2;9;45,0;45;6738;2862;2;8
02.12.2024;10:15;436;435;872,2;5418;0;33484;5;37,5;42;6731;2386;2;9;47,9;45;6730;3032;2;8
02.12.2024;10:20;436;435;872,2;5491;0;33474;10;38,8;43;6729;2457;2;8;47,8;47;6730;3034;2;9
02.12.2024;10:25;435;435;871,3;5594;0;33449;-2;40,3;42;6723;2550;2;8;47,8;45;6725;3044;2;9
02.12.2024;10:30;435;435;871,3;5592;0;33460;-2;40,3;38;6729;2542;2;8;47,8;47;6727;3048;2;9
02.12.2024;10:35;435;435;871,3;5604;0;33482;2;40,3;42;6729;2564;2;8;47,8;43;6732;3040;2;9
02.12.2024;10:40;435;435;872,2;5576;0;33488;1;40,3;38;6731;2544;2;8;47,9;49;6732;3032;2;9
02.12.2024;10:45;435;435;872,2;5609;0;33475;2;40,3;42;6731;2560;2;8;47,9;47;6730;3048;2;9
02.12.2024;10:50;435;435;872,2;5590;0;33492;-2;40,3;42;6731;2550;2;8;47,8;45;6732;3040;2;9
02.12.2024;10:55;435;435;872,2;5489;0;33463;2;38,8;38;6726;2463;2;8;47,8;42;6727;3026;2;9
02.12.2024;11:00;435;435;872,2;5402;0;33496;3;37,3;42;6734;2376;2;8;47,8;45;6738;3026;2;9
02.12.2024;11:05;436;435;873,1;5388;0;33643;12;37,4;42;6765;2364;2;8;47,8;47;6764;3024;2;9
02.12.2024;11:10;436;435;871,3;5560;0;33670;-54;40,3;19;6773;2546;2;8;47,8;16;6769;3014;2;9
02.12.2024;11:15;435;435;872,2;5582;0;33498;-20;40,4;28;6734;2550;2;8;47,9;38;6732;3032;2;9
02.12.2024;11:20;435;435;872,2;5455;0;33498;-24;38,9;26;6734;2441;2;8;47,9;35;6738;3014;2;9
02.12.2024;11:25;435;435;873,1;5400;0;33427;-20;37,4;28;6721;2364;2;8;47,9;35;6719;3036;2;9
02.12.2024;11:30;435;435;872,2;5414;0;33439;-21;37,4;26;6721;2384;2;8;47,8;38;6725;3030;2;9
02.12.2024;11:35;435;435;872,2;5491;0;33482;-21;38,8;30;6731;2451;2;8;47,8;33;6727;3040;2;9
02.12.2024;11:40;436;435;871,3;5485;0;33503;-20;38,8;30;6734;2455;2;8;47,8;38;6732;3030;2;9
02.12.2024;11:45;436;435;871,3;5471;0;33619;-15;38,8;35;6757;2451;2;8;47,8;40;6761;3020;2;9
02.12.2024;11:50;435;435;871,3;5499;0;33493;-20;38,8;31;6731;2467;2;8;47,8;36;6735;3032;2;9
02.12.2024;11:55;435;435;871,3;5584;0;33553;-22;40,4;31;6747;2536;2;8;47,8;38;6745;3048;2;9
02.12.2024;12:00;435;435;871,3;5576;0;33595;-20;40,3;33;6755;2548;2;8;47,8;38;6753;3028;2;9
02.12.2024;12:05;435;435;871,3;5402;0;33610;-15;37,4;33;6755;2382;2;8;47,8;40;6758;3020;2;9
